id,title,price,description,long,latitude,review_airbnb,calification_rate,created_at,verified,host_review,created_at_1,cameras_on_site,rooms
42046909,Suite de lujo con bañera de hidromasaje en el corazón de Lleras Park,876825.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56799,6.20798,356.0,4.8,02/2020,True,624.0,02/20,True,2.0
878438905030744192,¡Apartamento moderno en el corazón de El Poblado + View!,747019.0,"Vivienda rentada entero en Medellín, Colombia",-75.57022,6.18591,29.0,4.97,01/2020,True,146.0,02/23,False,4.0
31051509,Lleras de 6 dormitorios con jacuzzi PRIVADO para 12 personas,1194288.0,"Vivienda rentada entero en Medellín, Colombia",-75.57137,6.20896,124.0,4.66,09/2015,True,1441.0,02/16,True,6.0
48399741,para disfrutar de lo mejor del diseño y del arte de Medellín.,732304.0,"Vivienda rentada entero en Medellín, Colombia",-75.56651,6.20201,26.0,4.62,07/2016,True,87.0,02/21,False,2.0
761412457911041536,Increíble apartamento espacioso con aire acondicionado 3bd @Poblado- Provenza,750393.0,"Condo entero en Medellín, Colombia",-75.56203231,6.202595904,58.0,4.97,04/2016,True,376.0,02/21,False,3.0
1020985795537860608,Ático chic en Poblado con limpieza/chef y vista épica,285005.0,"Vivienda rentada entero en Medellín, Colombia",-75.56714613,6.208799013,4.0,5.0,09/2023,True,20.0,10/23,True,5.0
761374257731604352,Cómodo apartamento con jacuzzi y vista al Poblado|Cerca de Provenza,749285.0,"Vivienda rentada entero en Medellín, Colombia",-75.56401,6.21217,79.0,4.85,04/2016,True,376.0,02/21,False,2.0
26960605,EnergyLiving2BD Apt with Terrace 1804,748137.0,"Vivienda rentada entero en Medellín, Colombia",-75.56036,6.20994,184.0,4.95,08/2015,True,214.0,02/18,False,2.0
45976188,Apartamento de 2 dormitorios en Provenza con jacuzzi privado,788869.0,"Vivienda rentada entero en Medellín, Colombia",-75.56658,6.20846,43.0,4.65,01/2020,True,463.0,02/20,True,2.0
38701716,Moderno y elegante apartamento de 2 dormitorios en El Poblado privilegiado,787721.0,"Vivienda rentada entero en Medellín, Colombia",-75.56567,6.20767,94.0,4.94,06/2019,True,593.0,02/19,True,2.0
32417859,*Top-Notch Penthouse | Poblado Near Parque Lleras*,774144.0,"Vivienda rentada entero en Medellín, Colombia",-75.56473,6.21439,279.0,4.97,12/2011,True,694.0,02/19,False,2.0
52365586,CAFETERÍA PAZ 202,581211.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56495,6.20927,101.0,4.79,01/2019,True,2755.0,02/19,True,2.0
1021133421613174656,"Luxe Escape: jacuzzi, barbacoa, piscina y gimnasio - Morph 602",735114.0,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,6.0,5.0,01/2017,True,3674.0,02/19,False,2.0
1050092756719328640,Morph 1202 - Vida glamurosa: jacuzzi/balcón/barbacoa.,735114.0,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,4.0,5.0,01/2017,True,3674.0,02/19,False,2.0
804319509943025920,(502). Apartamento de lujo de dos habitaciones. En Provenza Mde.,681992.0,"Vivienda rentada entero en Medellín, Colombia",-75.56716,6.2109,25.0,4.8,10/2022,True,173.0,02/23,True,2.0
684766157011677952,Provenza Forever W&L Edificio 73,882233.0,"Vivienda rentada entero en Medellín, Colombia",-75.56246,6.20338,80.0,4.84,06/2021,True,1167.0,02/21,False,3.0
558459191887292800,Provenza 5 Bd - Golden Jacuzzi - 2 min walk LLeras,1461797.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56587,6.21028,69.0,4.83,09/2015,True,1441.0,02/16,True,5.0
886231255597822464,Apartamento de lujo de 2 dormitorios con jacuzzi privado/aire acondicionado/gran terraza,632552.0,"Vivienda rentada entero en Medellín, Colombia",-75.55559,6.20725,15.0,4.73,10/2018,True,1019.0,02/21,False,2.0
1048191696843567232,"1002, hermoso apartamento en el corazón de El Poblado",784798.0,"Vivienda rentada entero en Medellín, Colombia",-75.56796608,6.18622207,1.0,,01/2020,True,146.0,02/23,False,4.0
1026183057228151424,Departamento con jacuzzi en envigado-20 de Provenza.,737964.0,"Condo entero en Envigado, Colombia",-75.57732606,6.163484107,6.0,5.0,02/2018,True,588.0,02/18,True,3.0
930584715665774720,Un apartamento de 5 estrellas y 2 dormitorios | Jacuzzi privado | AC,719280.0,"Vivienda rentada entero en Medellín, Colombia",-75.55398187,6.20695328,19.0,4.95,10/2018,True,1019.0,02/21,False,2.0
42509844,Ático de lujo de 2 pisos,839893.0,"Vivienda rentada entero en Medellín, Colombia",-75.56921,6.20243,108.0,4.93,06/2014,True,415.0,02/18,False,4.0
51510274,¡Apartamento único con jacuzzi privado y terraza!,652581.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.55423,6.20679,124.0,4.99,03/2016,True,486.0,02/17,False,1.0
52269614,"Hermoso y moderno, cerca de Provenza y Las Palmas",657143.0,"Vivienda rentada entero en Medellín, Colombia",-75.564461,6.21365,142.0,4.99,05/2013,True,142.0,02/22,False,2.0
37459939,Apartamento moderno de 2 dormitorios en el corazón de El Poblado,787721.0,"Vivienda rentada entero en Medellín, Colombia",-75.56806,6.20713,97.0,4.95,06/2019,True,593.0,02/19,True,2.0
40699061,Classy apartament - Lleras Park and Provenza,827859.0,"Vivienda rentada entero en Medellín, Colombia",-75.56685638,6.20991993,214.0,4.93,01/2018,True,556.0,02/19,False,2.0
917276479735536000,L1  Laureles House con azotea y jacuzzi,710889.0,"Alojamiento entero en Medellín, Colombia",-75.59906526,6.249551083,14.0,4.86,12/2015,True,457.0,02/16,True,7.0
1050178956716012800,,,,,,,,,,,,,
1034841920726194816,Apartamento de ensueño,782179.0,"Vivienda rentada entero en Envigado, Colombia",-75.57442273,6.164510096,1.0,,07/2018,True,,06/23,False,2.0
648518625826478592,"¡Aire acondicionado, 2BR, Provenza, 300 MB, LTerrace, jacuzzi privado!",1128143.0,"Vivienda rentada entero en Medellín, Colombia",-75.56378,6.21191,26.0,4.69,06/2022,True,859.0,02/22,True,2.0
818165461697922432,Parque Lleras Apto para huéspedes con aire acondicionado y mesa de billar,783763.0,"Vivienda rentada entero en Medellín, Colombia",-75.56728,6.20954,25.0,4.48,02/2015,True,1465.0,02/17,True,4.0
789144882351023360,¡2bedR-Ac-300mb- balcony- jacuzzi-wake 616!,936201.0,"Vivienda rentada entero en Medellín, Colombia",-75.56571,6.21214,30.0,4.9,06/2022,True,859.0,02/22,True,2.0
1035584728326381824,Morph 1402-Stylish apt in Poblado/Priv Jacuzzi/AC,735114.0,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,3.0,5.0,01/2017,True,3674.0,02/19,False,2.0
1044194574571715968,Morph 1101 - Apartamento sofisticado y brillante/jacuzzi/barbacoa,735114.0,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,2.0,,01/2017,True,3674.0,02/19,False,2.0
1035640332803152768,Amplio apartamento con vistas a la ciudad y jacuzzi - Morph 701,735114.0,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,2.0,,01/2017,True,3674.0,02/19,False,2.0
745800008924088064,(401). Apartamento de lujo de dos habitaciones. En Provenza Mde.,834391.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5665,6.20997,33.0,4.94,10/2022,True,173.0,02/23,False,2.0
23611449,Spr Balcón AC Prv. Jacuzzi / Poblado Energy Living,752095.0,"Vivienda rentada entero en Medellín, Colombia",-75.55882,6.21131,51.0,4.96,04/2016,True,197.0,02/18,False,1.0
1039899824752415232,Morph 1002-Luxe apt in Poblado/Jacuzzi/Pool/BBQ,735114.0,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,1.0,,10/2021,True,240.0,02/23,False,2.0
893066258462662656,¡Increíble apartamento en el corazón de El Poblado + View!,743166.0,"Vivienda rentada entero en Medellín, Colombia",-75.57006,6.18589,14.0,5.0,01/2020,True,146.0,02/23,False,4.0
778285261744541184,¡Ac + Balcony + Jacuzzi Wake 716!,985087.0,"Vivienda rentada entero en Medellín, Colombia",-75.56557,6.21055,40.0,4.8,06/2022,True,859.0,02/22,False,2.0
971261857592903936,NUEVO apartamento impresionante 360 View @Poblado cerca de Provenza,724387.0,"Vivienda rentada entero en Medellín, Colombia",-75.5646733,6.2133147,19.0,4.95,04/2016,True,376.0,02/21,False,3.0
990544862053524736,"""Penthouse-confort-vista- montañas.",724571.0,"Vivienda rentada entero en Medellín, Colombia",-75.5895806,6.23745068,5.0,5.0,09/2023,True,5.0,10/23,False,4.0
918738930908395776,Apartamento de Lujo Provenza,632196.0,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56796416,6.212411867,12.0,4.92,02/2017,True,61.0,02/22,False,2.0
605291445389528320,302 Amplio apartamento con buena vista en El Poblado,613183.0,"Vivienda rentada entero en Medellín, Colombia",-75.56951,6.18557,11.0,4.82,11/2019,True,435.0,02/20,False,4.0
998845226454662528,Ático con jacuzzi en el parque Lleras,667571.0,"Vivienda rentada entero en Medellín, Colombia",-75.5687105,6.2106624,4.0,5.0,05/2022,True,153.0,02/22,False,3.0
40394835,Hermoso apartamento de 2 dormitorios justo en El Poblado,792827.0,"Vivienda rentada entero en Medellín, Colombia",-75.56626,6.2092,99.0,4.93,06/2019,True,593.0,02/19,False,2.0
43300343,202 City View Terrace en El Poblado,680000.0,"Vivienda rentada entero en Medellín, Colombia",-75.57009,6.18635,53.0,4.64,11/2019,True,435.0,02/20,False,3.0
40332561,Departamento moderno y espacioso de 502 colinas El Poblado,664850.0,"Vivienda rentada entero en Medellín, Colombia",-75.56992,6.18753,47.0,4.72,11/2019,True,435.0,02/20,False,4.0
839060807493320320,ARYA Penthouse 3BD/3.5Bath Huge Jacuzzi El Poblado,701309.0,"Vivienda rentada entero en Medellín, Colombia",-75.56816854,6.210754166,40.0,4.63,03/2019,True,695.0,02/20,False,3.0
914625872980649216,Oasis de vida energética de 2 dormitorios | Guardia 24/7 | Piscina | Gimnasio,732351.0,"Vivienda rentada entero en Medellín, Colombia",-75.55992,6.21336,3.0,4.67,01/2020,True,107.0,02/21,False,2.0
866774650318147584,Espectacular Casa Completa con Jacuzzi Privado,793382.0,"Alojamiento entero en Medellín, Colombia",-75.59118,6.26028,6.0,4.5,12/2021,True,31.0,02/23,False,4.0
1038444916018194432,Morph 1002-Luxe apt in Poblado/Jacuzzi/AC/BBQ,735114.0,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,2.0,,01/2017,True,3674.0,02/19,False,2.0
1024698148317677568,Morph 501: espacioso apartamento acogedor con jacuzzi privado/barbacoa.,735114.0,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,8.0,4.88,01/2017,True,3674.0,02/19,False,2.0
804313892073477376,(303). Apartamento de lujo de dos habitaciones. En Provenza Mde.,681992.0,"Vivienda rentada entero en Medellín, Colombia",-75.56708,6.21102,25.0,4.92,10/2022,True,173.0,02/23,True,2.0
804302032720958464,(403). Apartamento de lujo de dos habitaciones. En Provenza Mde.,681992.0,"Vivienda rentada entero en Medellín, Colombia",-75.56643,6.21003,23.0,4.96,10/2022,True,173.0,02/23,False,2.0
1048187727759476736,Apartamento de lujo en el corazón de El Poblado,856728.0,"Vivienda rentada entero en Medellín, Colombia",-75.56880228,6.18547953,2.0,,01/2020,True,146.0,02/23,False,4.0
1036168086510773376,Morph 1402-Stylish apt in Poblado/Priv Jacuzzi/AC,735114.0,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,1.0,,10/2021,True,240.0,02/23,False,2.0
928181421396917504,¡Apartamento de lujo de 902 en el corazón de El Poblado!,755688.0,"Vivienda rentada entero en Medellín, Colombia",-75.56983,6.18568,17.0,4.82,01/2020,True,146.0,02/23,False,4.0
1039844501065739648,"Luxe Escape: jacuzzi, barbacoa, piscina y gimnasio - Morph 602",735114.0,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,0.0,,10/2021,True,240.0,02/23,False,2.0
631831430684338304,"Agradable casa 2 jacuzzi, laureles,estadio,setenta",749086.0,"Alojamiento entero en Medellín, Colombia",-75.58994,6.25387,23.0,4.83,05/2022,True,137.0,02/22,True,4.0
969758017595957120,Villa urbana Verdant Luxury Medellin,625714.0,"Alojamiento entero en Envigado, Colombia",-75.57369909,6.158143189,9.0,5.0,02/2019,True,12.0,10/23,True,3.0
39116383,"""3BR Parque Lleras Penthouse, Jacuzzi""",890639.0,"Vivienda rentada entero en Medellín, Colombia",-75.56775,6.20776,0.0,,07/2013,True,248.0,02/15,True,3.0
992271897295594496,Penthouse de belleza en un hotel,710600.0,"Vivienda rentada entero en Medellín, Colombia",-75.59395115,6.247785312,1.0,,06/2023,True,5.0,07/23,True,2.0
884156181690808320,Nuevo apartamento exclusivo de 3 dormitorios en Provenza,712512.0,"Condo entero en Medellín, Colombia",-75.56408,6.2039,31.0,4.84,08/2022,True,45.0,05/23,False,3.0
818143893571928320,"Parque Lleras King con aire acondicionado y apto para huéspedes, 100 megas.",870293.0,"Vivienda rentada entero en Medellín, Colombia",-75.56728,6.20954,39.0,4.67,02/2015,True,1465.0,02/17,True,4.0
992242294686624256,"Penthouse en Hotel de Laureles, con balcón",607965.0,"Vivienda rentada entero en Medellín, Colombia",-75.59448806,6.248100426,1.0,,06/2023,True,5.0,07/23,True,2.0
812163118566406656,"¡2 dormitorios, 300 mb, balcón, apartamento de lujo, sin aire acondicionado!",899467.0,"Vivienda rentada entero en Medellín, Colombia",-75.56466463,6.21105399,26.0,4.92,06/2022,True,859.0,02/22,True,2.0
1006015826968547584,Villa Palos Altos,876286.0,"Alojamiento entero en Medellín, Colombia",-75.55661884,6.201749586,7.0,4.57,07/2018,True,464.0,02/20,True,5.0
1015261358888232832,"Calle 9, 4 dormitorios con jacuzzi en el parque Lleras",771887.0,"Vivienda rentada entero en Medellín, Colombia",-75.5694942,6.2095184,1.0,,05/2015,True,916.0,02/15,True,4.0
40914203,301 Espacio moderno en la zona exclusiva de El Poblado,667143.0,"Vivienda rentada entero en Medellín, Colombia",-75.56991,6.18678,86.0,4.44,11/2019,True,435.0,02/20,False,4.0
40751388,Apartamento zen de 2 dormitorios en el corazón de El Poblado,859526.0,"Vivienda rentada entero en Medellín, Colombia",-75.56743,6.20904,123.0,4.95,06/2019,True,593.0,02/19,True,2.0
947366540176480640,Jacuzzi Provenza Garden ¡Ideal para huéspedes!,708553.0,"Vivienda rentada entero en Medellín, Colombia",-75.56708626,6.207245753,10.0,4.9,05/2018,True,74.0,04/23,True,2.0
639626718118243968,"Casa 2 jacuzzi laureles, setenta,estadio,9 huesped",750000.0,"Alojamiento entero en Medellín, Colombia",-75.588577,6.25249,49.0,4.73,05/2022,True,137.0,02/22,True,4.0
1023330146242422016,"Parque Lleras, mesa de billar, con aire acondicionado y apto para huéspedes",753798.0,"Vivienda rentada entero en Medellín, Colombia",-75.565276,6.2072118,3.0,4.33,02/2015,True,1465.0,02/17,True,4.0
857531255538640384,"Casita Roja, Envigado",787721.0,"Alojamiento entero en Envigado, Colombia",-75.5666916,6.151024844,23.0,5.0,08/2022,True,23.0,04/23,True,3.0
931220050931847680,"Parque Lleras King con aire acondicionado y apto para huéspedes, 100 meg",679142.0,"Vivienda rentada entero en Medellín, Colombia",-75.5646344,6.2072791,13.0,4.23,02/2015,True,1465.0,02/17,False,4.0
749498109601720448,¡Apartamento de lujo en la chimenea de El Poblado + vista!,767040.0,"Vivienda rentada entero en Medellín, Colombia",-75.56826,6.18725,30.0,4.77,01/2020,True,146.0,02/23,False,4.0
979135072768211968,¡Encantadora casa en Medellín!,542857.0,"Alojamiento entero en Medellín, Colombia",-75.603424,6.2235092,12.0,5.0,09/2023,True,12.0,10/23,True,7.0
1037622507569780736,"El Poblado, 216 mt2, moderno en el Tesoro",500000.0,"Vivienda rentada entero en Medellín, Colombia",-75.5584304,6.1989624,0.0,,04/2021,True,55.0,04/23,False,4.0
937058642017051520,"Grande y moderna Casa, 7 baños/ 15 min Poblado",1005143.0,"Alojamiento entero en Medellín, Colombia",-75.589166,6.2516688,15.0,5.0,01/2017,True,78.0,02/18,True,6.0
897327859618878848,estudio 14,650000.0,"Vivienda rentada entero en Medellín, Colombia",-75.5741608,6.2213794,3.0,4.33,11/2015,True,59.0,02/16,False,3.0
778150674060723712,Moderno apartamento de 215 m2 con turco & jacuzzi,761429.0,"Condo entero en Medellín, Colombia",-75.5675639,6.2110223,25.0,4.64,02/2020,True,319.0,02/22,True,5.0
1055363895869896832,Apartamento. en prestigioso hotel,720000.0,"Vivienda rentada entero en Medellín, Colombia",-75.57315617,6.210391068,0.0,,12/2022,True,39.0,02/23,False,1.0
770240737150436480,Casa Patio 101 Departamento lujo,475008.0,"Vivienda rentada entero en Medellín, Colombia",-75.59033,6.24819,23.0,4.78,11/2022,True,116.0,02/23,False,3.0
650202475275388928,"Lujoso apartamento jacuzzi en la 70,estadio,metro",507143.0,"Alojamiento entero en Medellín, Colombia",-75.589128,6.2526719,30.0,4.8,05/2022,True,137.0,02/22,True,2.0
995832527539073280,Espaciosa casa en Envigado con excelente ubicación,700000.0,"Alojamiento entero en Envigado, Colombia",-75.58640901,6.180920325,2.0,,10/2023,True,2.0,10/23,True,4.0
1034940509135480960,,,,,,,,,,,,,
47744125,Lleras Park Apartment 302,686505.0,"Vivienda rentada entero en Medellín, Colombia",-75.56794,6.20923,149.0,4.62,01/2019,True,2755.0,02/19,False,3.0
46104138,Confortable casa en Provenza Poblado Medellín,557143.0,"Alojamiento entero en Medellín, Colombia",-75.56454,6.20727,82.0,4.68,10/2020,True,82.0,02/21,True,3.0
852787994481439488,Casa de verano/piscina/La Estrella,700000.0,"Alojamiento entero en Pueblo Viejo, Colombia",-75.6568,6.15904,1.0,,11/2021,True,911.0,02/22,False,3.0
779012788247522304,Apartamento renovado de 160 m2 con jacuzzi & turco,720000.0,"Condo entero en Medellín, Colombia",-75.56841,6.20988,42.0,4.71,02/2020,True,319.0,02/22,True,4.0
985835334506087680,Cómoda finca en vereda el plan de Santa Elena,592176.0,"Casa de campo entero en Plan, Colombia",-75.51474498,6.211333928,1.0,,11/2016,True,48.0,02/22,False,6.0
853922758739020288,Apto en la mejor ubicación de Medellín,720000.0,"Vivienda rentada entero en Medellín, Colombia",-75.5575,6.1995,10.0,5.0,04/2021,True,55.0,04/23,False,5.0
979221986643819520,,,,,,,,,,,,,
1035481870106699008,apartamento de lujo,800000.0,"Vivienda rentada entero en Envigado, Colombia",-75.56671,6.15663,0.0,,01/2022,True,27.0,07/23,False,2.0
1039704124222483840,,,,,,,,,,,,,
1039976229167149824,Finca en la Estrella,554176.0,"Cabaña entero en Pueblo Viejo, Colombia",-75.6466064,6.1381945,5.0,4.8,06/2023,True,119.0,07/23,False,6.0
1039833154626496000,Morph 501: espacioso apartamento acogedor con jacuzzi privado/barbacoa.,735114.0,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,0.0,,10/2021,True,240.0,02/23,False,2.0
27781535,Parque LLeras 3-BR Luxury Penthouse,890639.0,"Vivienda rentada entero en Medellín, Colombia",-75.56704,6.20745,4.0,5.0,07/2013,True,248.0,02/15,True,3.0
15680377,PISO DE LA CASA CHIC - Santuario de la ciudad - #2,571593.0,"Alojamiento entero en Medellín, Colombia",-75.59131,6.24581,124.0,4.9,02/2012,True,1107.0,02/13,False,4.0
988695965575399680,LOFT de lujo en el Poblado,1000000.0,"Loft entero en Medellín, Colombia",-75.57422783,6.207795759,2.0,,10/2019,True,32.0,03/23,False,1.0
567238344224291776,Casa en madera ideal para descansar y soñar,700000.0,"Cabaña entero en Medellín, Colombia",-75.51417,6.25,5.0,5.0,02/2022,True,5.0,02/22,True,2.0
53282023,Increíble vista de un dormitorio en un apartamento de un dormitorio,708553.0,"Vivienda rentada entero en Medellín, Colombia",-75.56479,6.18267,2.0,,05/2018,True,94.0,02/19,False,1.0
639380672472207872,Casa de lujo en Manila con jacuzzi,876000.0,"Alojamiento entero en Manila, Colombia",-75.5743,6.21326,13.0,4.38,08/2018,True,1693.0,02/19,False,4.0
797784516696261760,Finca con vistas magníficas de 360 grados con piscina,787721.0,"Alojamiento entero en Medellín, Colombia",-75.62203,6.20409,0.0,,01/2015,True,553.0,02/16,False,6.0
41214226,Casa nogal,550000.0,"Condo entero en Medellín, Colombia",-75.59522,6.23657,42.0,4.67,12/2019,True,74.0,02/22,True,7.0
968081410971672960,Casa de campo Alto de las palmas,450000.0,"Casa de campo entero en Envigado, Colombia",-75.53424143,6.144410001,0.0,,05/2022,True,42.0,02/22,True,4.0
923189204832381184,Luxury travel home Poblado,700000.0,"Vivienda rentada entero en Medellín, Colombia",-75.5616794,6.2256521,4.0,5.0,10/2021,True,23.0,02/22,True,3.0
904950562476775680,Hermosa casa de campo en envigado,475008.0,"Casa de campo entero en Envigado, Colombia",-75.57744902,6.137988071,3.0,5.0,01/2023,True,50.0,03/23,False,3.0
54358737,113 Hermoso ático de 5 dormitorios cerca del parque pobla,791679.0,"Condo entero en Medellín, Colombia",-75.57228,6.20962,26.0,4.42,09/2020,True,223.0,02/21,False,5.0
1009637725114499456,"Loft grande de 3 dormitorios, gimnasio, balcón, piscina, sauna.",748137.0,"Vivienda rentada entero en Medellín, Colombia",-75.5901087,6.2707564,1.0,,01/2021,True,42.0,02/21,False,3.0
942989723637421568,Penthose en envigado familiar,1200000.0,"Vivienda rentada entero en Envigado, Colombia",-75.5761754,6.171084024,0.0,,05/2022,True,20.0,06/23,False,5.0
