id,title,price,description,long,latitude,review_airbnb,calification_rate,created_at,verified,host_review,created_at_1,cameras_on_site,rooms
1014414562884901597,¡El Regal Astorga! 2bd/2ba/Patio/Lavandería/150mbWIFI,629385,"Vivienda rentada entero en Medellín, Colombia",-75.57427274,6.208641044,11,5,07/2015,TRUE,972,02/15,FALSE,2
973263804766053006,The Spot Bldg 53,959301,"Vivienda rentada entero en Medellín, Colombia",-75.56426052,6.210424362,19,4.89,06/2021,TRUE,1167,02/21,FALSE,3
12366172,Energy  Balcón con Jacuzzi Privado /AC Gran Vista,735708,"Loft entero en Medellín, Colombia",-75.55898,6.21039,239,4.97,03/2016,TRUE,462,02/16,FALSE,1
664694503891639446,Apartamento penthouse de 180 m2 con jacuzi & turco,780000,"Loft entero en Medellín, Colombia",-75.567543,6.211037,53,4.81,02/2020,TRUE,319,02/22,TRUE,1
842962962959692502,"Lujo y moderno, cerca de Provenza",671429,"Vivienda rentada entero en Medellín, Colombia",-75.5646733,6.2133147,35,5,12/2022,TRUE,35,04/23,FALSE,2
740139696551157170,Jacuzzi privado » Energy Living » Pvt. Balcón,684209,"Vivienda rentada entero en Medellín, Colombia",-75.559314,6.2112306,46,4.91,09/2011,TRUE,99,02/20,FALSE,1
1036223538062007120,"Chill Haven: Jacuzzi, BBQ, Pool - Morph 1301",735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,2,,10/2021,TRUE,240,02/23,FALSE,2
937608539557230858,Increíble jacuzzi privado con terraza de 3 dormitorios en Laureles,863485,"Vivienda rentada entero en Medellín, Colombia",-75.5914036,6.2503603,5,5,05/2015,TRUE,916,02/15,FALSE,3
896246133534181399,La vista. En el cielo de Provenza.,607735,"Vivienda rentada entero en Medellín, Colombia",-75.5644,6.21003,28,5,06/2021,TRUE,1167,02/21,FALSE,2
724433026929761925,- ¡¡Cama king y jacuzzi privado! -,720428,"Loft entero en Medellín, Colombia",-75.56489926,6.210500854,92,4.99,09/2015,TRUE,907,02/16,FALSE,1
1035614887095253631,"Chill Haven: jacuzzi, barbacoa, piscina 1301",735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,8,5,01/2017,TRUE,3674,02/19,FALSE,2
1014454160248747415,El mejor apartamento de lujo con impresionantes vistas| Jacuzzi privado.,752095,"Vivienda rentada entero en Medellín, Colombia",-75.55465,6.20633,6,5,10/2018,TRUE,1019,02/21,FALSE,2
51445410,Edificio Provenza Forever W&L 63,887258,"Vivienda rentada entero en Medellín, Colombia",-75.5627,6.20293,121,4.87,06/2021,TRUE,1167,02/21,FALSE,3
804310257090603286,(301). Apartamento de lujo de dos habitaciones. En Provenza Mde.,681992,"Vivienda rentada entero en Medellín, Colombia",-75.56683,6.21145,26,4.73,10/2022,TRUE,173,02/23,FALSE,2
1039864130262759968,Amplio apartamento con vistas a la ciudad y jacuzzi - Morph 701,735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,2,,10/2021,TRUE,240,02/23,FALSE,2
1022039196468138744,Hermoso penthouse en Laureles con jacuzzi,565497,"Vivienda rentada entero en Medellín, Colombia",-75.59430359,6.248040644,14,4.86,10/2022,TRUE,197,02/23,FALSE,2
637133549619127630,"Increíble apartamento 2BR en Provenza con aire acondicionado, vistas y piscina",589801,"Condo entero en Medellín, Colombia",-75.564873,6.213622,82,4.93,03/2021,TRUE,524,02/22,FALSE,2
981184847521067124,The Spot Bldg 54,858557,"Vivienda rentada entero en Medellín, Colombia",-75.56575641,6.211643859,21,4.95,06/2021,TRUE,1167,02/21,FALSE,3
42046909,Suite de lujo con bañera de hidromasaje en el corazón de Lleras Park,876825,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56799,6.20798,356,4.8,02/2020,TRUE,624,02/20,TRUE,2
878438905030744125,¡Apartamento moderno en el corazón de El Poblado + View!,747019,"Vivienda rentada entero en Medellín, Colombia",-75.57022,6.18591,29,4.97,01/2020,TRUE,146,02/23,FALSE,4
31051509,Lleras de 6 dormitorios con jacuzzi PRIVADO para 12 personas,1194288,"Vivienda rentada entero en Medellín, Colombia",-75.57137,6.20896,124,4.66,09/2015,TRUE,1441,02/16,TRUE,6
48399741,para disfrutar de lo mejor del diseño y del arte de Medellín.,732304,"Vivienda rentada entero en Medellín, Colombia",-75.56651,6.20201,26,4.62,07/2016,TRUE,87,02/21,FALSE,2
761412457911041619,Increíble apartamento espacioso con aire acondicionado 3bd @Poblado- Provenza,750393,"Condo entero en Medellín, Colombia",-75.56203231,6.202595904,58,4.97,04/2016,TRUE,376,02/21,FALSE,3
1020985795537860641,Ático chic en Poblado con limpieza/chef y vista épica,285005,"Vivienda rentada entero en Medellín, Colombia",-75.56714613,6.208799013,4,5,09/2023,TRUE,20,10/23,TRUE,5
761374257731604331,Cómodo apartamento con jacuzzi y vista al Poblado|Cerca de Provenza,749285,"Vivienda rentada entero en Medellín, Colombia",-75.56401,6.21217,79,4.85,04/2016,TRUE,376,02/21,FALSE,2
26960605,EnergyLiving2BD Apt with Terrace 1804,748137,"Vivienda rentada entero en Medellín, Colombia",-75.56036,6.20994,184,4.95,08/2015,TRUE,214,02/18,FALSE,2
45976188,Apartamento de 2 dormitorios en Provenza con jacuzzi privado,788869,"Vivienda rentada entero en Medellín, Colombia",-75.56658,6.20846,43,4.65,01/2020,TRUE,463,02/20,TRUE,2
38701716,Moderno y elegante apartamento de 2 dormitorios en El Poblado privilegiado,787721,"Vivienda rentada entero en Medellín, Colombia",-75.56567,6.20767,94,4.94,06/2019,TRUE,593,02/19,TRUE,2
32417859,*Top-Notch Penthouse | Poblado Near Parque Lleras*,774144,"Vivienda rentada entero en Medellín, Colombia",-75.56473,6.21439,279,4.97,12/2011,TRUE,694,02/19,FALSE,2
52365586,CAFETERÍA PAZ 202,581211,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56495,6.20927,101,4.79,01/2019,TRUE,2755,02/19,TRUE,2
1021133421613174650,"Luxe Escape: jacuzzi, barbacoa, piscina y gimnasio - Morph 602",735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,6,5,01/2017,TRUE,3674,02/19,FALSE,2
1050092756719328689,Morph 1202 - Vida glamurosa: jacuzzi/balcón/barbacoa.,735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,4,5,01/2017,TRUE,3674,02/19,FALSE,2
804319509943026056,(502). Apartamento de lujo de dos habitaciones. En Provenza Mde.,681992,"Vivienda rentada entero en Medellín, Colombia",-75.56716,6.2109,25,4.8,10/2022,TRUE,173,02/23,TRUE,2
684766157011678006,Provenza Forever W&L Edificio 73,882233,"Vivienda rentada entero en Medellín, Colombia",-75.56246,6.20338,80,4.84,06/2021,TRUE,1167,02/21,FALSE,3
558459191887292829,Provenza 5 Bd - Golden Jacuzzi - 2 min walk LLeras,1461797,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56587,6.21028,69,4.83,09/2015,TRUE,1441,02/16,TRUE,5
886231255597822396,Apartamento de lujo de 2 dormitorios con jacuzzi privado/aire acondicionado/gran terraza,632552,"Vivienda rentada entero en Medellín, Colombia",-75.55559,6.20725,15,4.73,10/2018,TRUE,1019,02/21,FALSE,2
1048191696843567297,"1002, hermoso apartamento en el corazón de El Poblado",784798,"Vivienda rentada entero en Medellín, Colombia",-75.56796608,6.18622207,1,,01/2020,TRUE,146,02/23,FALSE,4
1026183057228151445,Departamento con jacuzzi en envigado-20 de Provenza.,737964,"Condo entero en Envigado, Colombia",-75.57732606,6.163484107,6,5,02/2018,TRUE,588,02/18,TRUE,3
930584715665774720,Un apartamento de 5 estrellas y 2 dormitorios | Jacuzzi privado | AC,719280,"Vivienda rentada entero en Medellín, Colombia",-75.55398187,6.20695328,19,4.95,10/2018,TRUE,1019,02/21,FALSE,2
42509844,Ático de lujo de 2 pisos,839893,"Vivienda rentada entero en Medellín, Colombia",-75.56921,6.20243,108,4.93,06/2014,TRUE,415,02/18,FALSE,4
51510274,¡Apartamento único con jacuzzi privado y terraza!,652581,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.55423,6.20679,124,4.99,03/2016,TRUE,486,02/17,FALSE,1
52269614,"Hermoso y moderno, cerca de Provenza y Las Palmas",657143,"Vivienda rentada entero en Medellín, Colombia",-75.564461,6.21365,142,4.99,05/2013,TRUE,142,02/22,FALSE,2
37459939,Apartamento moderno de 2 dormitorios en el corazón de El Poblado,787721,"Vivienda rentada entero en Medellín, Colombia",-75.56806,6.20713,97,4.95,06/2019,TRUE,593,02/19,TRUE,2
40699061,Classy apartament - Lleras Park and Provenza,827859,"Vivienda rentada entero en Medellín, Colombia",-75.56685638,6.20991993,214,4.93,01/2018,TRUE,556,02/19,FALSE,2
917276479735536175,L1  Laureles House con azotea y jacuzzi,710889,"Alojamiento entero en Medellín, Colombia",-75.59906526,6.249551083,14,4.86,12/2015,TRUE,457,02/16,TRUE,7
1050178956716012885,,,,,,,,,,,,,
1034841920726194772,Apartamento de ensueño,782179,"Vivienda rentada entero en Envigado, Colombia",-75.57442273,6.164510096,1,,07/2018,TRUE,,06/23,FALSE,2
648518625826478632,"¡Aire acondicionado, 2BR, Provenza, 300 MB, LTerrace, jacuzzi privado!",1128143,"Vivienda rentada entero en Medellín, Colombia",-75.56378,6.21191,26,4.69,06/2022,TRUE,859,02/22,TRUE,2
818165461697922465,Parque Lleras Apto para huéspedes con aire acondicionado y mesa de billar,783763,"Vivienda rentada entero en Medellín, Colombia",-75.56728,6.20954,25,4.48,02/2015,TRUE,1465,02/17,TRUE,4
789144882351023463,¡2bedR-Ac-300mb- balcony- jacuzzi-wake 616!,936201,"Vivienda rentada entero en Medellín, Colombia",-75.56571,6.21214,30,4.9,06/2022,TRUE,859,02/22,TRUE,2
1035584728326381818,Morph 1402-Stylish apt in Poblado/Priv Jacuzzi/AC,735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,3,5,01/2017,TRUE,3674,02/19,FALSE,2
1044194574571715984,Morph 1101 - Apartamento sofisticado y brillante/jacuzzi/barbacoa,735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,2,,01/2017,TRUE,3674,02/19,FALSE,2
1035640332803152815,Amplio apartamento con vistas a la ciudad y jacuzzi - Morph 701,735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,2,,01/2017,TRUE,3674,02/19,FALSE,2
745800008924088043,(401). Apartamento de lujo de dos habitaciones. En Provenza Mde.,834391,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5665,6.20997,33,4.94,10/2022,TRUE,173,02/23,FALSE,2
23611449,Spr Balcón AC Prv. Jacuzzi / Poblado Energy Living,752095,"Vivienda rentada entero en Medellín, Colombia",-75.55882,6.21131,51,4.96,04/2016,TRUE,197,02/18,FALSE,1
1039899824752415225,Morph 1002-Luxe apt in Poblado/Jacuzzi/Pool/BBQ,735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,1,,10/2021,TRUE,240,02/23,FALSE,2
893066258462662817,¡Increíble apartamento en el corazón de El Poblado + View!,743166,"Vivienda rentada entero en Medellín, Colombia",-75.57006,6.18589,14,5,01/2020,TRUE,146,02/23,FALSE,4
778285261744541266,¡Ac + Balcony + Jacuzzi Wake 716!,985087,"Vivienda rentada entero en Medellín, Colombia",-75.56557,6.21055,40,4.8,06/2022,TRUE,859,02/22,FALSE,2
971261857592904120,NUEVO apartamento impresionante 360 View @Poblado cerca de Provenza,724387,"Vivienda rentada entero en Medellín, Colombia",-75.5646733,6.2133147,19,4.95,04/2016,TRUE,376,02/21,FALSE,3
990544862053524986,"""Penthouse-confort-vista- montañas.",724571,"Vivienda rentada entero en Medellín, Colombia",-75.5895806,6.23745068,5,5,09/2023,TRUE,5,10/23,FALSE,4
918738930908395845,Apartamento de Lujo Provenza,632196,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.56796416,6.212411867,12,4.92,02/2017,TRUE,61,02/22,FALSE,2
605291445389528336,302 Amplio apartamento con buena vista en El Poblado,613183,"Vivienda rentada entero en Medellín, Colombia",-75.56951,6.18557,11,4.82,11/2019,TRUE,435,02/20,FALSE,4
998845226454662591,Ático con jacuzzi en el parque Lleras,667571,"Vivienda rentada entero en Medellín, Colombia",-75.5687105,6.2106624,4,5,05/2022,TRUE,153,02/22,FALSE,3
40394835,Hermoso apartamento de 2 dormitorios justo en El Poblado,792827,"Vivienda rentada entero en Medellín, Colombia",-75.56626,6.2092,99,4.93,06/2019,TRUE,593,02/19,FALSE,2
43300343,202 City View Terrace en El Poblado,680000,"Vivienda rentada entero en Medellín, Colombia",-75.57009,6.18635,53,4.64,11/2019,TRUE,435,02/20,FALSE,3
40332561,Departamento moderno y espacioso de 502 colinas El Poblado,664850,"Vivienda rentada entero en Medellín, Colombia",-75.56992,6.18753,47,4.72,11/2019,TRUE,435,02/20,FALSE,4
839060807493320453,ARYA Penthouse 3BD/3.5Bath Huge Jacuzzi El Poblado,701309,"Vivienda rentada entero en Medellín, Colombia",-75.56816854,6.210754166,40,4.63,03/2019,TRUE,695,02/20,FALSE,3
914625872980649206,Oasis de vida energética de 2 dormitorios | Guardia 24/7 | Piscina | Gimnasio,732351,"Vivienda rentada entero en Medellín, Colombia",-75.55992,6.21336,3,4.67,01/2020,TRUE,107,02/21,FALSE,2
866774650318147651,Espectacular Casa Completa con Jacuzzi Privado,793382,"Alojamiento entero en Medellín, Colombia",-75.59118,6.26028,6,4.5,12/2021,TRUE,31,02/23,FALSE,4
1038444916018194432,Morph 1002-Luxe apt in Poblado/Jacuzzi/AC/BBQ,735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,2,,01/2017,TRUE,3674,02/19,FALSE,2
1024698148317677522,Morph 501: espacioso apartamento acogedor con jacuzzi privado/barbacoa.,735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,8,4.88,01/2017,TRUE,3674,02/19,FALSE,2
804313892073477502,(303). Apartamento de lujo de dos habitaciones. En Provenza Mde.,681992,"Vivienda rentada entero en Medellín, Colombia",-75.56708,6.21102,25,4.92,10/2022,TRUE,173,02/23,TRUE,2
804302032720958282,(403). Apartamento de lujo de dos habitaciones. En Provenza Mde.,681992,"Vivienda rentada entero en Medellín, Colombia",-75.56643,6.21003,23,4.96,10/2022,TRUE,173,02/23,FALSE,2
1048187727759476708,Apartamento de lujo en el corazón de El Poblado,856728,"Vivienda rentada entero en Medellín, Colombia",-75.56880228,6.18547953,2,,01/2020,TRUE,146,02/23,FALSE,4
1036168086510773451,Morph 1402-Stylish apt in Poblado/Priv Jacuzzi/AC,735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,1,,10/2021,TRUE,240,02/23,FALSE,2
928181421396917410,¡Apartamento de lujo de 902 en el corazón de El Poblado!,755688,"Vivienda rentada entero en Medellín, Colombia",-75.56983,6.18568,17,4.82,01/2020,TRUE,146,02/23,FALSE,4
1039844501065739585,"Luxe Escape: jacuzzi, barbacoa, piscina y gimnasio - Morph 602",735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,0,,10/2021,TRUE,240,02/23,FALSE,2
631831430684338329,"Agradable casa 2 jacuzzi, laureles,estadio,setenta",749086,"Alojamiento entero en Medellín, Colombia",-75.58994,6.25387,23,4.83,05/2022,TRUE,137,02/22,TRUE,4
969758017595957309,Villa urbana Verdant Luxury Medellin,625714,"Alojamiento entero en Envigado, Colombia",-75.57369909,6.158143189,9,5,02/2019,TRUE,12,10/23,TRUE,3
39116383,"""3BR Parque Lleras Penthouse, Jacuzzi""",890639,"Vivienda rentada entero en Medellín, Colombia",-75.56775,6.20776,0,,07/2013,TRUE,248,02/15,TRUE,3
992271897295594481,Penthouse de belleza en un hotel,710600,"Vivienda rentada entero en Medellín, Colombia",-75.59395115,6.247785312,1,,06/2023,TRUE,5,07/23,TRUE,2
884156181690808486,Nuevo apartamento exclusivo de 3 dormitorios en Provenza,712512,"Condo entero en Medellín, Colombia",-75.56408,6.2039,31,4.84,08/2022,TRUE,45,05/23,FALSE,3
818143893571928180,"Parque Lleras King con aire acondicionado y apto para huéspedes, 100 megas.",870293,"Vivienda rentada entero en Medellín, Colombia",-75.56728,6.20954,39,4.67,02/2015,TRUE,1465,02/17,TRUE,4
992242294686624304,"Penthouse en Hotel de Laureles, con balcón",607965,"Vivienda rentada entero en Medellín, Colombia",-75.59448806,6.248100426,1,,06/2023,TRUE,5,07/23,TRUE,2
812163118566406701,"¡2 dormitorios, 300 mb, balcón, apartamento de lujo, sin aire acondicionado!",899467,"Vivienda rentada entero en Medellín, Colombia",-75.56466463,6.21105399,26,4.92,06/2022,TRUE,859,02/22,TRUE,2
1006015826968547586,Villa Palos Altos,876286,"Alojamiento entero en Medellín, Colombia",-75.55661884,6.201749586,7,4.57,07/2018,TRUE,464,02/20,TRUE,5
1015261358888232908,"Calle 9, 4 dormitorios con jacuzzi en el parque Lleras",771887,"Vivienda rentada entero en Medellín, Colombia",-75.5694942,6.2095184,1,,05/2015,TRUE,916,02/15,TRUE,4
40914203,301 Espacio moderno en la zona exclusiva de El Poblado,667143,"Vivienda rentada entero en Medellín, Colombia",-75.56991,6.18678,86,4.44,11/2019,TRUE,435,02/20,FALSE,4
40751388,Apartamento zen de 2 dormitorios en el corazón de El Poblado,859526,"Vivienda rentada entero en Medellín, Colombia",-75.56743,6.20904,123,4.95,06/2019,TRUE,593,02/19,TRUE,2
947366540176480657,Jacuzzi Provenza Garden ¡Ideal para huéspedes!,708553,"Vivienda rentada entero en Medellín, Colombia",-75.56708626,6.207245753,10,4.9,05/2018,TRUE,74,04/23,TRUE,2
639626718118243878,"Casa 2 jacuzzi laureles, setenta,estadio,9 huesped",750000,"Alojamiento entero en Medellín, Colombia",-75.588577,6.25249,49,4.73,05/2022,TRUE,137,02/22,TRUE,4
1023330146242422192,"Parque Lleras, mesa de billar, con aire acondicionado y apto para huéspedes",753798,"Vivienda rentada entero en Medellín, Colombia",-75.565276,6.2072118,3,4.33,02/2015,TRUE,1465,02/17,TRUE,4
857531255538640305,"Casita Roja, Envigado",787721,"Alojamiento entero en Envigado, Colombia",-75.5666916,6.151024844,23,5,08/2022,TRUE,23,04/23,TRUE,3
931220050931847720,"Parque Lleras King con aire acondicionado y apto para huéspedes, 100 meg",679142,"Vivienda rentada entero en Medellín, Colombia",-75.5646344,6.2072791,13,4.23,02/2015,TRUE,1465,02/17,FALSE,4
749498109601720564,¡Apartamento de lujo en la chimenea de El Poblado + vista!,767040,"Vivienda rentada entero en Medellín, Colombia",-75.56826,6.18725,30,4.77,01/2020,TRUE,146,02/23,FALSE,4
979135072768212037,¡Encantadora casa en Medellín!,542857,"Alojamiento entero en Medellín, Colombia",-75.603424,6.2235092,12,5,09/2023,TRUE,12,10/23,TRUE,7
1037622507569780736,"El Poblado, 216 mt2, moderno en el Tesoro",500000,"Vivienda rentada entero en Medellín, Colombia",-75.5584304,6.1989624,0,,04/2021,TRUE,55,04/23,FALSE,4
937058642017051493,"Grande y moderna Casa, 7 baños/ 15 min Poblado",1005143,"Alojamiento entero en Medellín, Colombia",-75.589166,6.2516688,15,5,01/2017,TRUE,78,02/18,TRUE,6
897327859618878916,estudio 14,650000,"Vivienda rentada entero en Medellín, Colombia",-75.5741608,6.2213794,3,4.33,11/2015,TRUE,59,02/16,FALSE,3
778150674060723752,Moderno apartamento de 215 m2 con turco & jacuzzi,761429,"Condo entero en Medellín, Colombia",-75.5675639,6.2110223,25,4.64,02/2020,TRUE,319,02/22,TRUE,5
1055363895869896728,Apartamento. en prestigioso hotel,720000,"Vivienda rentada entero en Medellín, Colombia",-75.57315617,6.210391068,0,,12/2022,TRUE,39,02/23,FALSE,1
770240737150436424,Casa Patio 101 Departamento lujo,475008,"Vivienda rentada entero en Medellín, Colombia",-75.59033,6.24819,23,4.78,11/2022,TRUE,116,02/23,FALSE,3
650202475275389034,"Lujoso apartamento jacuzzi en la 70,estadio,metro",507143,"Alojamiento entero en Medellín, Colombia",-75.589128,6.2526719,30,4.8,05/2022,TRUE,137,02/22,TRUE,2
995832527539073168,Espaciosa casa en Envigado con excelente ubicación,700000,"Alojamiento entero en Envigado, Colombia",-75.58640901,6.180920325,2,,10/2023,TRUE,2,10/23,TRUE,4
1034940509135481075,,,,,,,,,,,,,
47744125,Lleras Park Apartment 302,686505,"Vivienda rentada entero en Medellín, Colombia",-75.56794,6.20923,149,4.62,01/2019,TRUE,2755,02/19,FALSE,3
46104138,Confortable casa en Provenza Poblado Medellín,557143,"Alojamiento entero en Medellín, Colombia",-75.56454,6.20727,82,4.68,10/2020,TRUE,82,02/21,TRUE,3
852787994481439505,Casa de verano/piscina/La Estrella,700000,"Alojamiento entero en Pueblo Viejo, Colombia",-75.6568,6.15904,1,,11/2021,TRUE,911,02/22,FALSE,3
779012788247522195,Apartamento renovado de 160 m2 con jacuzzi & turco,720000,"Condo entero en Medellín, Colombia",-75.56841,6.20988,42,4.71,02/2020,TRUE,319,02/22,TRUE,4
985835334506087674,Cómoda finca en vereda el plan de Santa Elena,592176,"Casa de campo entero en Plan, Colombia",-75.51474498,6.211333928,1,,11/2016,TRUE,48,02/22,FALSE,6
853922758739020312,Apto en la mejor ubicación de Medellín,720000,"Vivienda rentada entero en Medellín, Colombia",-75.5575,6.1995,10,5,04/2021,TRUE,55,04/23,FALSE,5
979221986643819686,,,,,,,,,,,,,
1035481870106699063,apartamento de lujo,800000,"Vivienda rentada entero en Envigado, Colombia",-75.56671,6.15663,0,,01/2022,TRUE,27,07/23,FALSE,2
1039704124222483824,,,,,,,,,,,,,
1039976229167149883,Finca en la Estrella,554176,"Cabaña entero en Pueblo Viejo, Colombia",-75.6466064,6.1381945,5,4.8,06/2023,TRUE,119,07/23,FALSE,6
1039833154626496177,Morph 501: espacioso apartamento acogedor con jacuzzi privado/barbacoa.,735114,"Vivienda rentada entero en Medellín, Colombia",-75.5671467,6.2017048,0,,10/2021,TRUE,240,02/23,FALSE,2
27781535,Parque LLeras 3-BR Luxury Penthouse,890639,"Vivienda rentada entero en Medellín, Colombia",-75.56704,6.20745,4,5,07/2013,TRUE,248,02/15,TRUE,3
15680377,PISO DE LA CASA CHIC - Santuario de la ciudad - #2,571593,"Alojamiento entero en Medellín, Colombia",-75.59131,6.24581,124,4.9,02/2012,TRUE,1107,02/13,FALSE,4
988695965575399507,LOFT de lujo en el Poblado,1000000,"Loft entero en Medellín, Colombia",-75.57422783,6.207795759,2,,10/2019,TRUE,32,03/23,FALSE,1
567238344224291761,Casa en madera ideal para descansar y soñar,700000,"Cabaña entero en Medellín, Colombia",-75.51417,6.25,5,5,02/2022,TRUE,5,02/22,TRUE,2
53282023,Increíble vista de un dormitorio en un apartamento de un dormitorio,708553,"Vivienda rentada entero en Medellín, Colombia",-75.56479,6.18267,2,,05/2018,TRUE,94,02/19,FALSE,1
639380672472207844,Casa de lujo en Manila con jacuzzi,876000,"Alojamiento entero en Manila, Colombia",-75.5743,6.21326,13,4.38,08/2018,TRUE,1693,02/19,FALSE,4
797784516696261751,Finca con vistas magníficas de 360 grados con piscina,787721,"Alojamiento entero en Medellín, Colombia",-75.62203,6.20409,0,,01/2015,TRUE,553,02/16,FALSE,6
41214226,Casa nogal,550000,"Condo entero en Medellín, Colombia",-75.59522,6.23657,42,4.67,12/2019,TRUE,74,02/22,TRUE,7
968081410971672787,Casa de campo Alto de las palmas,450000,"Casa de campo entero en Envigado, Colombia",-75.53424143,6.144410001,0,,05/2022,TRUE,42,02/22,TRUE,4
923189204832381346,Luxury travel home Poblado,700000,"Vivienda rentada entero en Medellín, Colombia",-75.5616794,6.2256521,4,5,10/2021,TRUE,23,02/22,TRUE,3
904950562476775560,Hermosa casa de campo en envigado,475008,"Casa de campo entero en Envigado, Colombia",-75.57744902,6.137988071,3,5,01/2023,TRUE,50,03/23,FALSE,3
54358737,113 Hermoso ático de 5 dormitorios cerca del parque pobla,791679,"Condo entero en Medellín, Colombia",-75.57228,6.20962,26,4.42,09/2020,TRUE,223,02/21,FALSE,5
1009637725114499435,"Loft grande de 3 dormitorios, gimnasio, balcón, piscina, sauna.",748137,"Vivienda rentada entero en Medellín, Colombia",-75.5901087,6.2707564,1,,01/2021,TRUE,42,02/21,FALSE,3
942989723637421645,Penthose en envigado familiar,1200000,"Vivienda rentada entero en Envigado, Colombia",-75.5761754,6.171084024,0,,05/2022,TRUE,20,06/23,FALSE,5
902123425926726715,¡Apto para huéspedes de Trump Provenza!,953420,"Vivienda rentada entero en Medellín, Colombia",-75.5668109,6.2089795,3,5,12/2019,TRUE,529,02/20,TRUE,3
49231595,Cómodo apto cerca a estación floresta del metro,700000,"Vivienda rentada entero en Medellín, Colombia",-75.59764,6.25821,13,4.85,12/2020,TRUE,145,02/21,FALSE,3
850857894969219020,Apartamentos para grupos grandes cerca a la 70,700000,"Vivienda rentada entero en Medellín, Colombia",-75.58869,6.24447,0,,10/2022,TRUE,51,02/23,TRUE,3
